DateTime;TempInside;Humidity;People;Co2;TempOutside
2016-04-27 21:20:00;20,26;35,43;0;471;3,57
2016-04-27 21:30:00;20,29;35,63;0;448;3,5
2016-04-27 21:40:00;20,29;35,83;0;460;3,43
2016-04-27 22:20:00;20,39;36,2;0;490;3,03
2016-04-27 23:20:00;20,57;36,23;0;411;2,07
2016-04-28 01:00:00;20,6;35,53;0;439;0,3
2016-04-28 01:20:00;20,5;35,2;0;480;0,33
2016-04-28 01:50:00;20,43;35,13;0;455;0,38
2016-04-28 02:10:00;20,39;35;0;492;0,35
2016-04-28 02:20:00;20,36;34,9;0;454;0,3
2016-04-28 02:50:00;20,24;34,72;0;486;0,15
2016-04-28 05:00:00;19,96;34,09;0;406;0,1
2016-04-28 05:30:00;19,89;34;0;440;-0,2
2016-04-28 06:30:00;19,79;34,09;0;453;-0,45
2016-04-28 06:40:00;19,79;34,36;0;400;-0,43
2016-04-28 08:30:00;20,07;35,56;0;429;3,45
2016-04-28 08:50:00;20,26;36,03;0;495;4,42
2016-04-28 09:20:00;20,57;36,4;1;559;5,27
2016-04-28 09:40:00;20,7;36,4;1;593;5,63
2016-04-28 09:50:00;20,79;36,36;1;566;5,82
2016-04-28 10:10:00;21;36,26;1;509;6,14
2016-04-28 10:30:00;21,13;36,2;1;567;6,42
2016-04-28 10:50:00;21,23;35,86;1;594;6,71
2016-04-28 11:40:00;21,2;34,86;2;719;7,42
2016-04-28 12:00:00;21,1;34,63;2;701;7,7
2016-04-28 12:30:00;21;34,4;2;688;6,3
2016-04-28 13:10:00;20,89;34,5;2;721;5,21
2016-04-28 13:20:00;20,89;34,47;2;730;5,52
2016-04-28 13:30:00;20,89;34,4;2;659;5,82
2016-04-28 14:10:00;20,79;34,5;2;738;7,06
2016-04-28 14:30:00;20,79;34,33;2;710;7,68
2016-04-28 14:40:00;20,76;34,26;2;708;7,98
2016-04-28 15:00:00;20,7;34,06;2;686;8,6
2016-04-28 15:10:00;20,7;34;2;655;8,43
2016-04-28 16:30:00;20,7;33,56;2;746;8,6
2016-04-28 16:40:00;20,63;33,36;2;662;8,93
2016-04-28 17:30:00;20,6;32,09;2;679;9,85
2016-04-28 17:50:00;20,5;32,2;2;698;10,02
2016-04-28 18:30:00;20,5;31,94;1;539;9,95
2016-04-28 19:10:00;20,43;31,53;1;561;9,68
2016-04-28 19:20:00;20,43;31,53;1;530;9,57
2016-04-28 19:30:00;20,43;31,46;1;546;9,45
2016-04-28 19:40:00;20,39;31,39;1;582;9,33
2016-04-28 20:00:00;20,39;31,29;1;571;9,1
2016-04-28 20:10:00;20,39;31,29;1;542;8,55
2016-04-28 20:40:00;20,29;31,53;1;583;6,9
2016-04-28 21:00:00;20,29;31,7;0;430;5,8
2016-04-28 21:10:00;20,29;31,76;0;446;5,55
2016-04-28 21:50:00;20,2;31,6;0;466;4,55
2016-04-28 22:20:00;20,13;31,7;0;449;3,87
2016-04-28 22:50:00;20,1;31,93;0;469;3,22
2016-04-28 23:10:00;20;32,03;0;419;3,04
2016-04-28 23:20:00;20;32,16;0;490;3,08
2016-04-28 23:40:00;20;32,26;0;405;3,16
2016-04-29 01:20:00;19,89;32,5;0;440;3,54
2016-04-29 01:40:00;19,79;32,5;0;403;3,62
2016-04-29 02:20:00;19,79;32,59;0;453;3,97
2016-04-29 03:10:00;19,7;32,7;0;491;4,55
2016-04-29 03:30:00;19,7;32,76;0;438;4,65
2016-04-29 03:50:00;19,7;32,79;0;472;4,75
2016-04-29 04:10:00;19,6;32,79;0;468;4,81
2016-04-29 05:00:00;19,6;32,9;0;499;4,85
2016-04-29 05:20:00;19,6;33;0;445;4,87
2016-04-29 06:00:00;19,5;33,09;0;403;4,9
2016-04-29 06:20:00;19,5;33,17;0;494;5,23
2016-04-29 06:30:00;19,5;33,46;0;428;5,4
2016-04-29 07:00:00;19,5;33,82;0;470;5,9
2016-04-29 10:30:00;19,5;34,9;1;534;7,3
2016-04-29 11:10:00;19,5;35,33;2;706;7,43
2016-04-29 11:40:00;19,5;35,66;2;738;7,23
2016-04-29 12:30:00;19,5;36;2;650;7,85
2016-04-29 13:00:00;19,5;36,53;2;697;8,6
2016-04-29 13:20:00;19,5;37,17;2;670;8,23
2016-04-29 14:20:00;19,7;38,13;2;682;7,67
2016-04-29 14:40:00;19,63;37,76;2;685;7,83
2016-04-29 15:30:00;19,6;37,29;2;713;7,8
2016-04-29 16:40:00;19,7;38,59;2;734;8,13
2016-04-29 17:30:00;19,79;39;2;673;8,85
2016-04-29 17:40:00;19,79;39;2;676;9
2016-04-29 19:30:00;20,29;40,2;1;567;8,65
2016-04-29 19:40:00;20,26;39,99;1;508;8,4
2016-04-29 21:00:00;20,03;38,59;0;424;7,1
2016-04-29 21:30:00;20;38,4;0;413;6,95
2016-04-29 22:10:00;19,89;38,36;0;460;6,82
2016-04-29 22:20:00;19,89;38,4;0;418;6,83
2016-04-29 22:30:00;19,89;38,4;0;440;6,85
2016-04-29 23:20:00;19,79;38,29;0;467;6,93
2016-04-29 23:30:00;19,79;38,29;0;430;6,95
2016-04-29 23:50:00;19,7;38,29;0;465;6,98
2016-04-30 00:40:00;19,7;38,29;0;492;6,73
2016-04-30 01:20:00;19,6;38,2;0;458;6,53
2016-04-30 01:40:00;19,6;38,16;0;437;6,47
2016-04-30 01:50:00;19,6;38,09;0;409;6,43
2016-04-30 04:20:00;19,39;37,76;0;466;5,07
2016-04-30 04:30:00;19,39;37,7;0;492;5,05
2016-04-30 04:40:00;19,39;37,7;0;430;5,03
2016-04-30 05:10:00;19,39;37,7;0;400;4,97
2016-04-30 06:20:00;19,29;37,59;0;478;4,8
2016-04-30 07:40:00;19,23;37,72;0;477;5,2
2016-04-30 08:00:00;19,29;38,7;0;414;5,4
2016-04-30 08:40:00;19,39;39,33;0;413;5,93
2016-04-30 08:50:00;19,46;39,47;0;495;6,07
2016-04-30 09:30:00;19,7;39,43;1;589;6,65
2016-04-30 11:30:00;20,1;38,66;2;728;8,35
2016-04-30 12:10:00;20,07;38,13;2;699;8,83
2016-04-30 12:40:00;20,07;37,63;2;672;9,23
2016-04-30 13:40:00;20;37,7;2;749;10,17
2016-04-30 14:20:00;20,1;37,59;2;708;10,5
2016-04-30 14:30:00;20,1;37,53;2;720;10,5
2016-04-30 15:10:00;20,1;37,07;2;726;10,53
2016-04-30 15:20:00;20,1;36,79;2;669;10,57
2016-04-30 16:00:00;20,17;36,97;2;680;10,7
2016-04-30 16:20:00;20,2;37,69;2;715;10,63
2016-04-30 17:10:00;20,26;39,73;2;720;10,37
2016-04-30 18:30:00;20,2;37,93;1;564;9,65
2016-04-30 19:00:00;20,13;37,43;1;543;9,6
2016-04-30 19:30:00;20,1;37,29;1;586;9,45
2016-04-30 19:40:00;20,1;37,23;1;585;9,4
2016-04-30 19:50:00;20,1;37,33;1;585;9,35
2016-04-30 20:00:00;20,03;37,33;1;553;9,3
2016-04-30 20:50:00;20;38,06;1;561;8,05
2016-04-30 21:00:00;20;38,2;0;439;7,8
2016-04-30 22:20:00;19,89;38,4;0;469;6,2
2016-04-30 23:20:00;19,79;38,06;0;464;5,03
